Episode 1579: Total Reward = 1264.0, Position = 40, Completed: False
Episode 1580: Total Reward = 466.0, Position = 40, Completed: False
Episode 1581: Total Reward = 449.0, Position = 40, Completed: False
Episode 1582: Total Reward = 455.0, Position = 40, Completed: False
Episode 1583: Total Reward = 461.0, Position = 40, Completed: False
Episode 1584: Total Reward = 1268.0, Position = 40, Completed: False
Episode 1585: Total Reward = 493.0, Position = 40, Completed: False
Episode 1586: Total Reward = 1005.0, Position = 40, Completed: False
Episode 1587: Total Reward = 436.0, Position = 40, Completed: False
Episode 1588: Total Reward = 465.0, Position = 40, Completed: False
Episode 1589: Total Reward = 500.0, Position = 40, Completed: False
Episode 1590: Total Reward = 1350.0, Position = 1320, Completed: False
Episode 1591: Total Reward = 456.0, Position = 40, Completed: False
Episode 1592: Total Reward = 1213.0, Position = 40, Completed: False
Episode 1593: Total Reward = 476.0, Position = 40, Completed: False
Episode 1594: Total Reward = 468.0, Position = 40, Completed: False
Episode 1595: Total Reward = 468.0, Position = 40, Completed: False
Episode 1596: Total Reward = 1215.0, Position = 40, Completed: False
Episode 1597: Total Reward = 499.0, Position = 40, Completed: False
Episode 1598: Total Reward = 488.0, Position = 40, Completed: False
Episode 1599: Total Reward = 494.0, Position = 40, Completed: False
Episode 1600: Total Reward = 431.0, Position = 40, Completed: False
Episode 1601: Total Reward = 475.0, Position = 40, Completed: False
Episode 1602: Total Reward = 458.0, Position = 40, Completed: False
Episode 1603: Total Reward = 474.0, Position = 40, Completed: False
Episode 1604: Total Reward = 807.0, Position = 40, Completed: False
Episode 1605: Total Reward = 471.0, Position = 40, Completed: False
Episode 1606: Total Reward = 460.0, Position = 40, Completed: False
Episode 1607: Total Reward = 442.0, Position = 40, Completed: False
Episode 1608: Total Reward = 476.0, Position = 40, Completed: False
Episode 1609: Total Reward = 443.0, Position = 40, Completed: False
Episode 1610: Total Reward = 476.0, Position = 40, Completed: False
Episode 1611: Total Reward = 494.0, Position = 40, Completed: False
Episode 1612: Total Reward = 479.0, Position = 40, Completed: False
Episode 1613: Total Reward = 960.0, Position = 40, Completed: False
Episode 1614: Total Reward = 885.0, Position = 40, Completed: False
Episode 1615: Total Reward = 990.0, Position = 40, Completed: False
Episode 1616: Total Reward = 982.0, Position = 40, Completed: False
Episode 1617: Total Reward = 1255.0, Position = 40, Completed: False
Episode 1618: Total Reward = 473.0, Position = 40, Completed: False
Episode 1619: Total Reward = 473.0, Position = 40, Completed: False
Episode 1620: Total Reward = 853.0, Position = 40, Completed: False
Episode 1621: Total Reward = 503.0, Position = 40, Completed: False
Episode 1622: Total Reward = 822.0, Position = 40, Completed: False
Episode 1623: Total Reward = 463.0, Position = 40, Completed: False
Episode 1624: Total Reward = 857.0, Position = 40, Completed: False
Episode 1625: Total Reward = 440.0, Position = 40, Completed: False
Episode 1626: Total Reward = 492.0, Position = 40, Completed: False
Episode 1627: Total Reward = 1251.0, Position = 40, Completed: False
Episode 1628: Total Reward = 464.0, Position = 40, Completed: False
Episode 1629: Total Reward = 819.0, Position = 40, Completed: False
Episode 1630: Total Reward = 983.0, Position = 40, Completed: False
Episode 1631: Total Reward = 472.0, Position = 40, Completed: False
Episode 1632: Total Reward = 479.0, Position = 40, Completed: False
Episode 1633: Total Reward = 446.0, Position = 40, Completed: False
Episode 1634: Total Reward = 483.0, Position = 40, Completed: False
Episode 1635: Total Reward = 1259.0, Position = 40, Completed: False
Episode 1636: Total Reward = 478.0, Position = 40, Completed: False
Episode 1637: Total Reward = 947.0, Position = 40, Completed: False
Episode 1638: Total Reward = 479.0, Position = 40, Completed: False
Episode 1639: Total Reward = 494.0, Position = 40, Completed: False
Episode 1640: Total Reward = 459.0, Position = 40, Completed: False
Episode 1641: Total Reward = 885.0, Position = 40, Completed: False
Episode 1642: Total Reward = 494.0, Position = 40, Completed: False
Episode 1643: Total Reward = 446.0, Position = 40, Completed: False
Episode 1644: Total Reward = 489.0, Position = 40, Completed: False
Episode 1645: Total Reward = 475.0, Position = 40, Completed: False
Episode 1646: Total Reward = 481.0, Position = 40, Completed: False
Episode 1647: Total Reward = 490.0, Position = 40, Completed: False
Episode 1648: Total Reward = 479.0, Position = 40, Completed: False
Episode 1649: Total Reward = 434.0, Position = 40, Completed: False
Episode 1650: Total Reward = 815.0, Position = 40, Completed: False
Episode 1651: Total Reward = 465.0, Position = 40, Completed: False
Episode 1652: Total Reward = 461.0, Position = 40, Completed: False
Episode 1653: Total Reward = 497.0, Position = 40, Completed: False
Episode 1654: Total Reward = 842.0, Position = 40, Completed: False
Episode 1655: Total Reward = 481.0, Position = 40, Completed: False
Episode 1656: Total Reward = 452.0, Position = 40, Completed: False
Episode 1657: Total Reward = 484.0, Position = 40, Completed: False
Episode 1658: Total Reward = 476.0, Position = 40, Completed: False
